Code Iris;Commune;Nombre de 65 ans et plus;Nombre de moins de 20 ans;Nombre de familles monoparentales;Nombre de personnes âgées de 75 ans et plus;geom;geo_point_2d
59220;Faches-Thumesnil;3248.76751642;4769.85009589;721.9123374;1760.8244938;"{""type"": ""Polygon"", ""coordinates"": [[[3.0892889609, 50.5797335257], [3.0892578872, 50.5796976482], [3.0864243701, 50.5786827887], [3.0861423168, 50.57859503], [3.0810347393, 50.579776889], [3.0748109385, 50.5812293603], [3.0734780051, 50.5815954381], [3.0716377316, 50.581068787], [3.0714997841, 50.5812034911], [3.0658354806, 50.5850586705], [3.0654847034, 50.5852401494], [3.0651383853, 50.5856011231], [3.0641769426, 50.5922098148], [3.0620577965, 50.5967162369], [3.0537654449, 50.59933086], [3.0536259425, 50.5994215651], [3.0546328068, 50.6007700253], [3.0554912023, 50.6017066029], [3.0575867965, 50.6042517635], [3.0592409266, 50.6065834948], [3.0622264617, 50.6122261544], [3.0625070283, 50.6121344729], [3.0657400569, 50.6101853208], [3.0695067847, 50.6078238464], [3.0706226227, 50.6070092184], [3.0714625869, 50.6066012895], [3.0762153134, 50.6038270898], [3.0771350772, 50.6031040603], [3.0802624303, 50.6001610688], [3.0812916372, 50.5983071174], [3.0839651456, 50.5932579242], [3.085543649, 50.590413621], [3.0866444521, 50.5886125009], [3.0867149417, 50.5886124516], [3.087126763, 50.5878923782], [3.0886200877, 50.584106604], [3.0894994109, 50.5799739036], [3.0892889609, 50.5797335257]]]}";50.594147352, 3.07244604895
59339;Leers;1776.0;2380.0;292.0;839.0;"{""type"": ""Polygon"", ""coordinates"": [[[3.2155653388, 50.6893796486], [3.2159434765, 50.6892757963], [3.221988959, 50.6888299289], [3.2320057809, 50.6894344021], [3.2495175701, 50.6912983912], [3.2536813349, 50.6911338241], [3.2533752858, 50.6898350771], [3.2534363152, 50.6893324328], [3.2548022328, 50.6868107536], [3.2591750563, 50.6823471983], [3.2624274549, 50.678483479], [3.2606649858, 50.6752431803], [3.2539931616, 50.6743210323], [3.2528629864, 50.6742398812], [3.2482197636, 50.6719779772], [3.2445871588, 50.6701213194], [3.2420458318, 50.6669908339], [3.2421106799, 50.6666766221], [3.2413989779, 50.6666645461], [3.2363884853, 50.6701030873], [3.2356554447, 50.670668933], [3.2351906869000002, 50.6709327463], [3.2352504578, 50.6710313451], [3.2353932695, 50.6710714568], [3.2355653986, 50.6710397223], [3.2343045214, 50.6728844271], [3.2308960531, 50.6757552335], [3.229567629, 50.6764818757], [3.2272098426999998, 50.6775720301], [3.2234468161, 50.6783739243], [3.2218132585, 50.6778474017], [3.2216028306, 50.6778486745], [3.2201037576, 50.679317642], [3.2163856229, 50.6830527312], [3.2143134701, 50.6856775178], [3.2143876879, 50.685856862], [3.2151564721, 50.6889065529], [3.2155653388, 50.6893796486]]]}";50.6812956305, 3.2395387737
59350;Lille;24254.2555721;55447.7764813;10180.5659371;12691.735963;"{""type"": ""Polygon"", ""coordinates"": [[[2.9703954034, 50.6394987777], [2.9711823785, 50.640346126], [2.9744925009000003, 50.6444202183], [2.9747299831, 50.6464816206], [2.9706078139, 50.655132587], [2.9692964119000003, 50.6573901205], [2.9693683277, 50.6575247475], [2.9707161916000002, 50.6581012001], [2.9719894134000002, 50.6584084025], [2.9775949007999998, 50.6597143497], [2.9831978942, 50.6609069698], [2.9835522329, 50.6609949615], [2.9836961636, 50.6612274046], [2.9843287243, 50.6610354444], [2.9951281823, 50.6569558904], [3.0026015488, 50.6523989668], [3.0027427047, 50.652353196199996], [3.0028810269, 50.6521288425], [3.0042755565, 50.6508652587], [3.006931825, 50.6490478932], [3.0155472427, 50.6434750938], [3.018686514, 50.6409376673], [3.0214587699, 50.6388946944], [3.0254823748, 50.6366297394], [3.0263922986, 50.6361314794], [3.0290037622, 50.635211037], [3.0311352116, 50.636319737], [3.0351993762, 50.6384823358], [3.036734522, 50.640094554], [3.036863952, 50.641466667], [3.0371046037, 50.6424609322], [3.0373561851, 50.6429571273], [3.0374664213, 50.643162602], [3.0377800647, 50.6436004451], [3.0379142799, 50.6437834765], [3.0383648461, 50.6442392241], [3.0388887963, 50.6446752037], [3.0401059375, 50.6453550548], [3.0408966511, 50.6457694009], [3.041776304, 50.6461926859], [3.0444040402, 50.6474400709], [3.0458188805, 50.6480677428], [3.0477396247, 50.6477986943], [3.048477888, 50.6478737906], [3.0578416914, 50.6492715327], [3.0594742147, 50.6499752254], [3.0596837996, 50.6505476693], [3.0595912319, 50.651047568], [3.0604663186, 50.6509879163], [3.0615784829, 50.6508796814], [3.0627399621, 50.6507041063], [3.0641398236, 50.6504045555], [3.0657681193, 50.6499406428], [3.0670419484, 50.6493647245], [3.0690389152, 50.6481171318], [3.0702371758, 50.6470566202], [3.0710272008, 50.6457917198], [3.0735706212, 50.6439200316], [3.0756044951, 50.6430653691], [3.0786100567, 50.645415623], [3.0832556434, 50.6509496035], [3.0835403639, 50.651550673], [3.0839625837, 50.6516482053], [3.0902759951, 50.6529333446], [3.0938484225, 50.6520009877], [3.1022786046, 50.6521307371], [3.1031554896, 50.6522744938], [3.1020128365, 50.6512434234], [3.1001578086, 50.6497040883], [3.0980270843, 50.64787059], [3.0963710436, 50.6461910375], [3.0938735971, 50.6435725056], [3.0931865632, 50.6422062596], [3.0932267993, 50.6418338016], [3.0935709053, 50.6409433049], [3.0945323808, 50.6389099221], [3.0953560926, 50.637939180000004], [3.096271437, 50.6369369501], [3.0991915934, 50.635754539], [3.1032415642, 50.6350997067], [3.1081316041, 50.6347150356], [3.1123959708, 50.6353717539], [3.1162993889, 50.6361094321], [3.1168152634, 50.6364589433], [3.1174325028, 50.6361002888], [3.1194545646, 50.6348787586], [3.1206814381, 50.6327937451], [3.1215573463, 50.6291538059], [3.1222892299, 50.6197218886], [3.1205369855, 50.6184644842], [3.1201827073, 50.6183768779], [3.1108786181, 50.6185677204], [3.1001635186, 50.6186073434], [3.098624845, 50.6180566452], [3.0968767454, 50.6171480089], [3.0967269583, 50.6170108159], [3.0905465914, 50.615911615], [3.0862506536, 50.6179195772], [3.0840965257, 50.6170065551], [3.0818798042, 50.6157210937], [3.079488038, 50.6142750586], [3.0785869874, 50.6135442079], [3.0752788886, 50.6103908036], [3.0748831826, 50.6098588502], [3.0739635034, 50.6088291184], [3.0731032956, 50.6079366548], [3.0714625869, 50.6066012895], [3.0706226227, 50.6070092184], [3.0695067847, 50.6078238464], [3.0657400569, 50.6101853208], [3.0625070283, 50.6121344729], [3.0622264617, 50.6122261544], [3.0592409266, 50.6065834948], [3.0575867965, 50.6042517635], [3.0554912023, 50.6017066029], [3.0546328068, 50.6007700253], [3.0539982989, 50.6008187664], [3.0519564816, 50.6008752815], [3.0495450726, 50.6007990854], [3.0490515284, 50.6008019739], [3.0488475832, 50.601341433900004], [3.0480886755, 50.6025569033], [3.0472575577, 50.6035040508], [3.0441910929, 50.6059525685], [3.0427072959, 50.6057367993], [3.03810717, 50.6059806125], [3.0330997992, 50.606789766], [3.025400316, 50.6111002843], [3.0247978073, 50.6134355845], [3.0241407744, 50.6169016712], [3.0225285604, 50.6202395792], [3.0202899306, 50.6240280687], [3.0195285174, 50.6250862713], [3.0181205983, 50.6252955879], [3.0131277738, 50.6255816015], [3.0135483258, 50.6260437365], [3.0026214473, 50.6279784221], [2.9885286344, 50.631348675], [2.9835188909, 50.6335477082], [2.9809404858, 50.6346269431], [2.9799441328, 50.6349462695], [2.9791680115, 50.6349946027], [2.9749321184, 50.6345684401], [2.9731162551, 50.634194731], [2.972015852, 50.6337762871], [2.9717323042, 50.6336425062], [2.9705777262, 50.6342121039], [2.9700178567, 50.6336654372], [2.9678874463, 50.6354247564], [2.9699666595, 50.6390517598], [2.9703954034, 50.6394987777]]]}";50.6317671102, 3.04699299406
59356;Lompret;435.729589633;587.946868251;64.6630669546;175.087688985;"{""type"": ""Polygon"", ""coordinates"": [[[3.0027427047, 50.652353196199996], [3.0026015488, 50.6523989668], [2.9951281823, 50.6569558904], [2.9843287243, 50.6610354444], [2.9836961636, 50.6612274046], [2.9827977605, 50.6626218264], [2.9836128393, 50.6656317706], [2.9822379877, 50.6685094872], [2.9793055904, 50.6709552884], [2.9793775524, 50.6710899069], [2.9815827945, 50.6723788856], [2.9838673185999998, 50.6733986209], [2.9862084582, 50.6742926867], [2.9901682623, 50.6743119079], [2.99411547, 50.6733896577], [3.0006086189, 50.6710620033], [3.0010124773, 50.6708322721], [3.0024824288, 50.6698828254], [3.0055292057, 50.6655070944], [3.0101282627, 50.6601359367], [3.0106843858, 50.6595409192], [3.0096932534, 50.6592322974], [3.0086272787, 50.6587441941], [3.0084140728, 50.6585665247], [3.0052215214, 50.653102447], [3.0027427047, 50.652353196199996]]]}";50.6643459033, 2.99520650359
59360;Loos;2987.09352633;5606.76140076;1182.23503497;1502.82164484;"{""type"": ""Polygon"", ""coordinates"": [[[3.0111487608, 50.6018755684], [3.0115775432, 50.6022766975], [3.0115804049, 50.6024561909], [3.00793259, 50.6045018044], [3.0054155146, 50.6063561007], [3.0029786673, 50.6086213758], [3.0005035327, 50.6122498315], [2.997236606, 50.6179100279], [2.9969558882, 50.6180006635], [2.9963930452, 50.618093983], [2.9963239183, 50.6181837257], [2.9964435967, 50.6213544032], [2.9972644705, 50.6242962363], [3.0011554625, 50.6252628025], [3.0016492513, 50.6253049765], [3.0107533603, 50.6256446505], [3.0131277738, 50.6255816015], [3.0181205983, 50.6252955879], [3.0195285174, 50.6250862713], [3.0202899306, 50.6240280687], [3.0225285604, 50.6202395792], [3.0241407744, 50.6169016712], [3.0247978073, 50.6134355845], [3.025400316, 50.6111002843], [3.0330997992, 50.606789766], [3.03810717, 50.6059806125], [3.0427072959, 50.6057367993], [3.0441910929, 50.6059525685], [3.0472575577, 50.6035040508], [3.0480886755, 50.6025569033], [3.0488475832, 50.601341433900004], [3.0490515284, 50.6008019739], [3.0486269503, 50.6006702129], [3.0445470507, 50.5970477492], [3.0406174099, 50.5936952246], [3.0358530084, 50.5913955514], [3.0281579085, 50.5913490728], [3.0279596161, 50.5922465998], [3.0278259996, 50.5928308901], [3.0259635905, 50.5957211758], [3.0247767786, 50.5965354296], [3.0197918992, 50.5989038623], [3.0121315577, 50.6015120012], [3.0111487608, 50.6018755684]]]}";50.6089544032, 3.02026471498
59367;Lys-lez-Lannoy;1683.90279996;3708.32326396;678.876914136;787.31205198;"{""type"": ""Polygon"", ""coordinates"": [[[3.2093281916, 50.6635603232], [3.2099451357, 50.6638841374], [3.2139781957, 50.6660211178], [3.2149176774, 50.6668020173], [3.2139075572, 50.6673368077], [3.2127855734, 50.6678026823], [3.211241343, 50.6682620861], [3.2085998232, 50.6673386533], [3.2075333463, 50.6668980283], [3.2073178013, 50.666674939], [3.206107967, 50.6660460892], [3.2057658839, 50.6666407261], [3.2044467772, 50.6679512913], [3.2009441794, 50.6702264862], [3.1994071974000002, 50.6711344192], [3.1994797499, 50.6712689097], [3.2004215129, 50.6726529471], [3.2027396384, 50.675291062], [3.2062353724, 50.6774641314], [3.213956571, 50.6854564845], [3.2143134701, 50.6856775178], [3.2163856229, 50.6830527312], [3.2201037576, 50.679317642], [3.2216028306, 50.6778486745], [3.2218132585, 50.6778474017], [3.2234468161, 50.6783739243], [3.2272098426999998, 50.6775720301], [3.229567629, 50.6764818757], [3.2308960531, 50.6757552335], [3.2343045214, 50.6728844271], [3.2355653986, 50.6710397223], [3.2353932695, 50.6710714568], [3.2352504578, 50.6710313451], [3.2351906869000002, 50.6709327463], [3.2350109048, 50.6705364439], [3.2333908339, 50.6698449237], [3.2206537152, 50.6630660043], [3.2198042625, 50.6622140905], [3.2184589502, 50.661285867], [3.2180184123, 50.6616007286], [3.2143978197, 50.660795786], [3.2100448281, 50.6630772149], [3.2093281916, 50.6635603232]]]}";50.6723027406, 3.21696197657
59371;Le Maisnil;98.0;167.0;8.0;27.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.8752713978, 50.6334897395], [2.8762418486, 50.6319157223], [2.8766216011, 50.6312636682], [2.8782482531999998, 50.6284446422], [2.8814293602000003, 50.6226798835], [2.8909722009000003, 50.6159371408], [2.8913225085, 50.6157112904], [2.8917408092, 50.6153508804], [2.893826805, 50.6127751958], [2.8938938552, 50.6124162709], [2.8929604535999998, 50.6109400505], [2.892887684, 50.6106716478], [2.891174159, 50.6099620621], [2.8893314423, 50.6090189972], [2.8871326589, 50.6077731356], [2.8860667556, 50.6070156006], [2.8844287992, 50.6054309592], [2.8817918887, 50.6041100975], [2.8797367064, 50.6031316778], [2.8788999118, 50.6039430722], [2.8758861703000003, 50.6068353172], [2.8710142386, 50.6126162711], [2.8696149623, 50.6142822799], [2.8678698594, 50.616540219], [2.8664784755, 50.6183408087], [2.8655250353, 50.6214485335], [2.8655727589, 50.6225928258], [2.8649150917, 50.6237381453], [2.8637668339, 50.6252553594], [2.8624799007, 50.6268971499], [2.8619802009, 50.6275023651], [2.8642636340000003, 50.6288393694], [2.8697307652, 50.6310915015], [2.8705794947000003, 50.6313571314], [2.8749879955, 50.6334015065], [2.8752713978, 50.6334897395]]]}";50.6179862958, 2.87735292256
59386;Marquette-lez-Lille;1237.20519584;2842.87788935;462.102030341;614.679116016;"{""type"": ""Polygon"", ""coordinates"": [[[3.0844364182, 50.6824308128], [3.0840610608, 50.6809531097], [3.08340473, 50.6795123831], [3.0816639835, 50.6773257566], [3.0805150587, 50.6759867327], [3.079149762, 50.6744163114], [3.0784356936, 50.6738370609], [3.0772273877, 50.6732617034], [3.0767314457, 50.6730852279], [3.0762230704, 50.6730882329], [3.0732101145, 50.6706007222], [3.0690899513, 50.6667407552], [3.0689836995, 50.6664841626], [3.0684719899, 50.66606447], [3.0673552649, 50.6651183395], [3.0649752198, 50.6633149627], [3.0638946644, 50.6629547731], [3.0628361498, 50.663271193599996], [3.0618115317, 50.6636073306], [3.0616694471, 50.6640282757], [3.0621948657, 50.6641796721], [3.0623716271, 50.6643985458], [3.0624214529, 50.6647269641], [3.0623538159, 50.6659725685], [3.0609883593, 50.6693877844], [3.0578374547, 50.6700973232], [3.0546444351, 50.6698196837], [3.0527970228, 50.6694211486], [3.04755003, 50.6666862545], [3.0461964211, 50.6656799005], [3.04402898, 50.6639720654], [3.0345837655, 50.6666878481], [3.0256462271, 50.6700991639], [3.0240622055, 50.670795846], [3.0234594417, 50.6712311892], [3.0234144224, 50.6715919432], [3.0244381294, 50.6714221419], [3.0365276553, 50.6719378596], [3.0408504317, 50.6722272634], [3.0444100428, 50.6733728874], [3.0584523945, 50.6791703697], [3.0663545557, 50.6846107028], [3.0688562745, 50.6857839844], [3.0718414589, 50.6871346117], [3.0739070019, 50.6873909418], [3.074459459, 50.6865354316], [3.0816224216, 50.6830303358], [3.0833096077, 50.6826164299], [3.0844364182, 50.6824308128]]]}";50.6743724709, 3.06034609719
59458;Péronne-en-Mélantois;109.652317881;236.098233996;29.6357615894;46.4293598234;"{""type"": ""Polygon"", ""coordinates"": [[[3.1664262535, 50.5592696748], [3.1651053613, 50.5612074032], [3.16179279, 50.5695461279], [3.1629555658, 50.5708926684], [3.1636655967, 50.5712471476], [3.1639456032, 50.571110356], [3.1675226226, 50.5694792825], [3.1712535903, 50.5692587821], [3.1746922546, 50.5684722498], [3.1789133283, 50.5674035719], [3.1803169788, 50.5670344541], [3.1794589011, 50.5662781946], [3.1777125613, 50.5637784262], [3.1782620213, 50.5629582001], [3.1781790017000002, 50.5621954253], [3.1781049398, 50.5619720484], [3.177889975, 50.5617488738], [3.1761689287, 50.5599670523], [3.1748715574, 50.5580302307], [3.1750066469, 50.557576788], [3.1704124346, 50.5576639669], [3.1688290489, 50.5598372522], [3.1686177045, 50.5598384374], [3.1664262535, 50.5592696748]]]}";50.5644286271, 3.17062379019
59470;Prémesques;219.671682627;653.953488372;56.6894664843;113.378932969;"{""type"": ""Polygon"", ""coordinates"": [[[2.9292238997, 50.6588984256], [2.9293676485, 50.6590770887], [2.9273595792, 50.6623693568], [2.9256638676, 50.6633644549], [2.9257356762, 50.6634982086], [2.9319311026, 50.668685048], [2.9378056068, 50.6672164217], [2.9429039911, 50.6687659549], [2.9482154117, 50.6708035377], [2.9509790994, 50.6734851204], [2.9522592674, 50.6741963387], [2.9523991183, 50.6741506264], [2.9578222632, 50.6704186055], [2.9630456648, 50.6664780754], [2.9702288461, 50.6585964458], [2.9707161916000002, 50.6581012001], [2.9693683277, 50.6575247475], [2.9692964119000003, 50.6573901205], [2.9690832681, 50.6573469926], [2.96207366, 50.6541440328], [2.9577330608, 50.648909873], [2.9545300302, 50.6477591626], [2.95255925, 50.6481730279], [2.9522077081, 50.6482644287], [2.9454108073, 50.650191051], [2.9393267266, 50.6528750537], [2.9365908021, 50.6541892766], [2.9345426321, 50.6551861221], [2.9306216967000003, 50.6577702919], [2.9295036839, 50.6587173111], [2.9292238997, 50.6588984256]]]}";50.6605457258, 2.94875053941
59507;Ronchin;2547.93808319;5047.8437777;884.571056711;1264.85204649;"{""type"": ""Polygon"", ""coordinates"": [[[3.0968767454, 50.6171480089], [3.0979337051, 50.61591857], [3.1041624059, 50.6109963463], [3.1084763648, 50.611408173], [3.1120700692, 50.6107399635], [3.1149434003, 50.609645128], [3.1135753199, 50.6077697972], [3.108312711, 50.6022281653], [3.1041098095, 50.5971843781], [3.0920153003, 50.5906692595], [3.0870706724, 50.5888796534], [3.0867149417, 50.5886124516], [3.0866444521, 50.5886125009], [3.085543649, 50.590413621], [3.0839651456, 50.5932579242], [3.0812916372, 50.5983071174], [3.0802624303, 50.6001610688], [3.0771350772, 50.6031040603], [3.0762153134, 50.6038270898], [3.0714625869, 50.6066012895], [3.0731032956, 50.6079366548], [3.0739635034, 50.6088291184], [3.0748831826, 50.6098588502], [3.0752788886, 50.6103908036], [3.0785869874, 50.6135442079], [3.079488038, 50.6142750586], [3.0818798042, 50.6157210937], [3.0840965257, 50.6170065551], [3.0862506536, 50.6179195772], [3.0905465914, 50.615911615], [3.0967269583, 50.6170108159], [3.0968767454, 50.6171480089]]]}";50.6048306332, 3.09232279651
59550;Salomé;391.653125888;814.068672615;108.311309693;201.448151273;"{""type"": ""Polygon"", ""coordinates"": [[[2.8123436718, 50.5289650982], [2.8121841828000003, 50.5290644864], [2.8107790841, 50.5301313488], [2.8100330332, 50.5308051756], [2.809875733, 50.5310679206], [2.8110273233000003, 50.5322742121], [2.8144035317, 50.5320818524], [2.8160920024, 50.5320753948], [2.8192475246, 50.5329381079], [2.8258090558999998, 50.5368456037], [2.8255638931, 50.5405342038], [2.8202838901, 50.5420354403], [2.8203577098, 50.5422680126], [2.8215700322, 50.5439679248], [2.8217833384, 50.5441917209], [2.8249041134, 50.5451664168], [2.8335433702, 50.5488636322], [2.8365985505999998, 50.5502418305], [2.8403335267000003, 50.5505410911], [2.8420365626, 50.5505782774], [2.8431636983, 50.5505294468], [2.8437184352, 50.5497196705], [2.8510530287, 50.5427628702], [2.8535695238, 50.5410030838], [2.8536201009, 50.5391102083], [2.8539536016, 50.5372697195], [2.8545068699, 50.5363701225], [2.8565882931, 50.5334366379], [2.8610836882, 50.5313001797], [2.8620538975, 50.5297709185], [2.859432649, 50.5295130635], [2.8525140558, 50.5286900304], [2.8521608782000003, 50.528601648], [2.8309102176, 50.5259077888], [2.8259782427999998, 50.5253884455], [2.8253316385, 50.5254808827], [2.8198543839, 50.5266686014], [2.8166830957, 50.527533693], [2.8147872131, 50.5280792868], [2.8123436718, 50.5289650982]]]}";50.5363921776, 2.83684413831
59560;Seclin;1899.08223913;3448.75964602;618.372775365;954.026712358;"{""type"": ""Polygon"", ""coordinates"": [[[3.0631075933, 50.5310496407], [3.0622595417, 50.5307852891], [3.0567381132, 50.5295519972], [3.0531075296, 50.5291703472], [3.0506708046, 50.5285107605], [3.0474747223, 50.5273631429], [3.0450479386, 50.5250447343], [3.039312155, 50.5184199031], [3.0393091992, 50.5182403885], [3.0385163588, 50.5179309731], [3.0381643389, 50.5178431194], [3.0325021837, 50.5222967093], [3.0268067722, 50.5269959521], [3.0229058715, 50.5288681585], [3.0169292465, 50.5313661382], [3.0144088619, 50.5323214611], [3.0144174912, 50.5329497515], [3.011920178, 50.5367179586], [3.0085182175, 50.5401774033], [3.008308383, 50.5403129474], [3.0078958162, 50.5409879311], [3.0078339489, 50.541661096], [3.0073609123, 50.5431079701], [3.0075992632, 50.5451705124], [3.002273699, 50.5508934346], [2.9972175534, 50.5544036766], [2.9860004856, 50.5592271292], [2.9820756017, 50.561768409], [2.9817274541, 50.5620842856], [2.9835038558, 50.5633311902], [2.9876325646, 50.5629520201], [2.9924559958, 50.5617946059], [3.002010593, 50.5590887871], [3.0029912056, 50.5586346196], [3.0047058262, 50.5578402559], [3.0085818228, 50.5580177584], [3.0127285973, 50.5591195633], [3.0183675163, 50.5636289034], [3.0213887235, 50.5672095102], [3.0222488447, 50.5683707414], [3.0225306688, 50.5683240198], [3.0269548834, 50.5669284005], [3.0308284267, 50.5664302745], [3.0383790005, 50.5704337665], [3.0398917087, 50.57290054], [3.0425574996, 50.5720694593], [3.0405410099, 50.5688956418], [3.0429937869, 50.5680655138], [3.0462955694, 50.5665214978], [3.0504105025, 50.5638560622], [3.0545852871, 50.5596152998], [3.0598709952, 50.5565881957], [3.0620038756, 50.5564363623], [3.0662645983, 50.5566154585], [3.0687510148, 50.5564067753], [3.0689144165, 50.5563851438], [3.0689946259, 50.5563141944], [3.0701596437, 50.5541989594], [3.0715638541, 50.5509526748], [3.0704307766, 50.5486170343], [3.0697140586, 50.5478141418], [3.067806037, 50.5472874469], [3.0644317444, 50.5413098066], [3.0626292778, 50.535950552], [3.0626796427, 50.5345512366], [3.0629040254, 50.5315443004], [3.0631075933, 50.5310496407]]]}";50.5468153947, 3.03444977798
59602;Tressin;180.830100853;424.895267649;39.9379363848;107.610550815;"{""type"": ""Polygon"", ""coordinates"": [[[3.1955721954, 50.6114271204], [3.1948689277, 50.6115664354], [3.1937421861, 50.6116184573], [3.1894237516, 50.6113343475], [3.1875141456, 50.6109890336], [3.1856730922, 50.6104856346], [3.1837598208, 50.6098934664], [3.1820475921, 50.6095011073], [3.1802105147, 50.6092892955], [3.1785883033, 50.6092108693], [3.1761940281, 50.6101691902], [3.1761226788, 50.6155656979], [3.1800784909, 50.6181007062], [3.1868590344, 50.6214264963], [3.1908147725, 50.6236775503], [3.1945427162, 50.6256694684], [3.1968386736, 50.6268836743], [3.1995882339, 50.6278915941], [3.2014945031, 50.6261690223], [3.2021183782, 50.6255371076], [3.2039263764, 50.6239770894], [3.2025846627, 50.6239640298], [3.1968268496, 50.6220662254], [3.1957390957, 50.6129956138], [3.1955721954, 50.6114271204]]]}";50.6172630158, 3.18868880553
59643;Warneton;32.1428571429;65.2901785714;4.01785714286;8.03571428571;"{""type"": ""Polygon"", ""coordinates"": [[[2.9832999807, 50.7571837904], [2.9856034837000003, 50.7549660451], [2.9873465939, 50.7530730047], [2.9839542766, 50.750333253], [2.9837066107, 50.7464641798], [2.9850767106, 50.7426993726], [2.987051218, 50.7412092088], [2.9880299498, 50.7404367459], [2.9891500799, 50.7395521263], [2.9904073549, 50.7385365022], [2.9917353039, 50.7373638432], [2.9913055339000003, 50.7369079915], [2.9905929709, 50.7365086461], [2.9903808864, 50.7364646628], [2.9741476514, 50.7357956627], [2.9689404221, 50.7376159683], [2.9618191999, 50.7399926924], [2.9529375818, 50.7384454219], [2.9414796575, 50.7446856468], [2.9401311281, 50.7453651419], [2.940132435, 50.7454548703], [2.9504800707000003, 50.7512872069], [2.9516901284, 50.7519543531], [2.9527690168, 50.7522625301], [2.9582403354, 50.7534461866], [2.9595826722, 50.7533945883], [2.9612038926, 50.7530281221], [2.9617643471, 50.7525769702], [2.9622513444000003, 50.751991203], [2.96238615, 50.751407122], [2.9622366986, 50.7507807827], [2.9648424928, 50.7499964345], [2.968385665, 50.7495747702], [2.9696585317, 50.7496127724], [2.9733566144, 50.7503116957], [2.974210649, 50.750755127], [2.9777852679, 50.7527190397], [2.9787114612, 50.7532970413], [2.9797873356, 50.7545471114], [2.981087844, 50.7566576788], [2.9817270945, 50.7569682267], [2.9832999807, 50.7571837904]]]}";50.7449158035, 2.96764926711
59648;Wattignies;2221.75454459;3955.86689459;696.567696423;1129.39081597;"{""type"": ""Polygon"", ""coordinates"": [[[3.0398917087, 50.57290054], [3.0355997285, 50.5741807927], [3.0275387628, 50.5780932639], [3.0254390939, 50.5790468568], [3.0243863604, 50.5794204277], [3.0214913746, 50.5798849697], [3.0169894542, 50.5804035241], [3.0132529228, 50.5812314715], [3.0124100472, 50.5814604201], [3.0124114898, 50.5815941468], [3.012853039, 50.5829466261], [3.0169439086, 50.587464103], [3.0174431026, 50.5878643133], [3.0216495616, 50.5904430239], [3.0239170328, 50.5913724001], [3.025627429, 50.5918118249], [3.0279596161, 50.5922465998], [3.0281579085, 50.5913490728], [3.0358530084, 50.5913955514], [3.0406174099, 50.5936952246], [3.0445470507, 50.5970477492], [3.0486269503, 50.6006702129], [3.0490515284, 50.6008019739], [3.0495450726, 50.6007990854], [3.0519564816, 50.6008752815], [3.0539982989, 50.6008187664], [3.0546328068, 50.6007700253], [3.0536259425, 50.5994215651], [3.0537654449, 50.59933086], [3.0620577965, 50.5967162369], [3.0641769426, 50.5922098148], [3.0651383853, 50.5856011231], [3.0654847034, 50.5852401494], [3.0627999858, 50.5847183004], [3.0601793478, 50.5846881875], [3.049628331, 50.578012796], [3.0483234553, 50.5754096581], [3.0457291478, 50.5712435197], [3.0454472884, 50.5712454184], [3.0425574996, 50.5720694593], [3.0398917087, 50.57290054]]]}";50.5861642535, 3.04164865606
59656;Wervicq-Sud;730.223309937;1464.24492058;232.64591799;331.401736239;"{""type"": ""Polygon"", ""coordinates"": [[[3.063442164, 50.7483997513], [3.0632284944, 50.7483110299], [3.0620720869, 50.7475561075], [3.060929801, 50.7467554054], [3.0597138519, 50.7458201358], [3.0599059364, 50.7444292632], [3.0588298424, 50.7433054855], [3.0563040502, 50.7406740289], [3.0558060507, 50.7404526241], [3.0550267093, 50.740278000800004], [3.0521202281, 50.7397121682], [3.0504091096, 50.7395872533], [3.0477224053, 50.739557805], [3.0475840434, 50.7397830765], [3.04615061, 50.7432973742], [3.0446105139, 50.7543110589], [3.0407053127, 50.7631503984], [3.03562278, 50.7698247928], [3.0352735301, 50.7701496944], [3.0352750082, 50.7702394183], [3.0390956276, 50.7743431527], [3.0399551927, 50.7751539823], [3.0408824825, 50.7756875369], [3.051645188, 50.7795721477], [3.0534925566, 50.7801079117], [3.0569094023, 50.7806267904], [3.0587492542, 50.7807057895], [3.05851385, 50.7790837081], [3.0586338195, 50.7776032182], [3.0595734612, 50.7692835715], [3.0576506868, 50.7594918746], [3.0571999202, 50.7586836525], [3.0566685059, 50.7553460829], [3.058267313, 50.7532915049], [3.061540374, 50.749900048], [3.063442164, 50.7483997513]]]}";50.7612651808, 3.05042843847
59332;Lannoy;330.036075055;410.558374028;124.168874096;224.904558716;"{""type"": ""Polygon"", ""coordinates"": [[[3.206107967, 50.6660460892], [3.2073178013, 50.666674939], [3.2075333463, 50.6668980283], [3.2085998232, 50.6673386533], [3.211241343, 50.6682620861], [3.2127855734, 50.6678026823], [3.2139075572, 50.6673368077], [3.2149176774, 50.6668020173], [3.2139781957, 50.6660211178], [3.2099451357, 50.6638841374], [3.2093281916, 50.6635603232], [3.2086814388000002, 50.6638754978], [3.2065226422, 50.6655949123], [3.206107967, 50.6660460892]]]}";50.6660918217, 3.21038005043
